Text,Kategori
Bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego!  ,bullying
"Yg bego mah elu, ibu mana sih yg mau ngasih contoh buruk ke anaknya , pake mata lo, emg ada di dugem bawa anak , bego sih -_- jaman udah texas , dan gue jamin dijaman anaknya jga pasti udh lebih texas . Selagi ga ngerugiin lo yaudah . Sewot banget .",bullying
"Si wanita jahiliyah.. Lesbi , skrg udh py pacar lg. Kasian anaknya. Kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya, dia ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anaknya memeluk islam. Udh di ksh nikmat anak 3 org, msh aja begajulan.",bullying
 gw tanya. Emang kador artis beneran? Komen lo tolol sumpah. Masa harus kenal dia buat nilai dia artis atau bukan. Hahaha semua org indo jg pasti setuju kalo kador bukan artis tp cuma celebgram dr kampung. Lo tau kan bedanya artis dg selebgra,bullying
 hahahaaaa trs gue tanya. Lo tolol? PAke nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw. Eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman. Mana ada cowok tu,bullying
" maklumin shaaay... Fans gatis keras itu otaknya bebel, realita seperti apa jg ga bakalan dia terima... Seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamad,pdhl kan yg jadiin si mamad gede y PH n",bullying
.bee idih najong lu tag2 org! Nimbrung aja kek mujaer lo! Dia ga bakal terkenal klo ga bawa2 nama ayu ting ting sm nagita! Duh bego dipiara! Kesian,bullying
"langsung saja bilang siapa yg di maksud, klu gini namanya MUNAFIK!",bullying
"Jedar emg muka 2 kali, didepan baik, dibelakang busuk, mulutnya kek banci cucoklah 2 banci tu",bullying
AMIT AMIT DEH ORANG JAHAT... PENJILAT PEMBOHONG PELAKOR JIJIK BANGET,bullying
"Wkwkwkwk... Ya Allah ya Tuhan ku knp lah org2 munafik ni tp sok suci, mulan jamela kan ayu ting2 ngikuti jejak a bukan? Wkwkwk  ",bullying
"Dlu si pelakor ini yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya,skrg hdp ny mkin anjlok malah bunda maya yg sring jelong2 kluarnegri..??????",bullying
Hahhahaha dan sesungguhnya allah swt melaknat wanita perebut dan pezina dengan suami sah oranglain ????????,bullying
"@w.lina2706 hemmmm capekmiskin sist, skrg blik kere lg jd artis jg g laku, dah lah karma tu pasti ada...   dr pada sirik nyinyirin nyonya, tuh bantuin jualan cireng nya tuh, cilok nya tuh untunnya buat liburan monaco, jangan bromo trus",bullying
Kepo juga sm nyonyiah lu jongos   emng tetehlu pas hamil peak udeh dinikahin ?? Brojol anak br di sirih EMNG LONTEEEEE kelas akun jamahliur dan junjungan hehe ??????,bullying
"Eh jongos cba gue duluan yg nanya sm lu .. emng nyonyiah ada gembar gembor udah nikah.. adakah nyonyiah ngaku udeh nikah ???? Dr pada tetehlu yg lonte perek itu tiba"" brojol dan ngaku nikah siri sm laki nyonyiah dan hamidun sapeak anak ilegal dibilng FITNA KEJI haha lonte menolak lupa xixix ??????  ",bullying
" sini gua jawab currr ya bunmai sdh pernah nikah Tp sekarang janda dia janda karena suami nya di rampas Mulan jameela,menjijikkan banget ya Mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang Dani suami bersama aduha udh wanita be",bullying
"@w.lina2706   lucu aja ya sist, lonte di bela2 mati2an... Guoblok di pelihara, di bayar berapa gt sama muljamban, sampe bikin account   mau maia nikah atau blm nikah apa urusan situ, kelihatan nyinyirnya sirik nya. Sekarang balik",bullying
"Yaela muljem kyak stu bner aja. Gag inget apa udh ngrusak kbhagian klwrga org. Bego d prtahanin y gini ini,",bullying
Banyak lakik doyan banci! Jadi banci & kawinin banci.... jijik!,bullying
" itu comment yg tidak anda lihat, ada brp banyak. Jangan jadi pengguna medsos yg bodoh jangan asal bunyi. Situ sehat pakai hijab masi nyinyir aja??",bullying
" malu tuh sama kerudung lu sayang, sama ibadah nya. Sholat aja drpd nyinyirin org dandanan udh sok suci mulut nya kaya sampah??",bullying
" tolong di baca arti dr comment saya, udah kerdus+bodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin, jd udah kerdungab ga sesuai mulut. Besok makan salmon kalo g mampu besok aku tak deliv ke rumahmu .",bullying
"Maaf mukanya jelek terus attitude nya buruk,,spesialis plagiat,,dan ketauan pula ,,,",bullying
"ini orang otaknya ga pernah di sekolahin ya? itu resiko ketika udah upload sesuatu di sosmed, ya pasti bakal dapet perbincangan dari netizen. public figure kok ga ada otaknya.",bullying
Artis kampungan wkwk,bullying
"Iyaaa gue pernah pacaran? Udah nikah malah, tapi gak seNORAK eloo.. Gak risih emang? Jgn asal aplod, Perhatiin followers lu yg lumayan banyak itu, tar kebawa norak.",bullying
y ampun pnyanyi dangdut kurang tenar songong bangt BACOTNYA ??pngn nyari sensasi tapi kmpungan bangt deh amit amit bool ko d instastory,bullying
Waaaaoooo..sopan sekali.. bahasami menunjukkan kelasmu !!! Heeeehh.. yg repot ama hidup lu siapahh ?? Elu live nampilin hal2 gak penting..yg nggilanikk.. menjijikkan..diliat org banyak.. ya pantes lah dikomen..klo gak mw dikomen videoin pribadi aja.. nonton sendiri lu ama kluarga lu di rmh.. nambah lagi niy ertong yg gak pny attutude!! Kampungan!!,bullying
"Norak sih,kayak ga ada malunya.kl dia bilang terserah dia,ya udah,simpan fotonya.gak perlu dibagi kesemua orang.lah ini dipamer kemana,resikolah dinyinyiri orang.Insecure banget,kudu ya pamer2 gitu biar semua orang ngerti kl si mbaknya udh py pacar yg bisa dipamer2 pantatnya?Kampung bgt",bullying
Koq marah sehhh???dasar wanita kampungan...??,bullying
Kampungan.... Artis yg numpang tenar gara2 mukanya mirip Katy Perry doangÖ,bullying
Susah kalo artis kampung,bullying
"Ah min, gue lama2 gak suka sama akun ini nih! Berita nya basi! Lo liat dong min.. itu si kellen sama amora lagi dateng.. pake ikut jingkrak2 kok!! Lo saring dulu dong min.. biar berita nya gak blunder.. lo posting juga tu KD udah posting videon kellen ma amora lagi joget2 ma si arsya arsyi!!",bullying
" iya""km bening, kelewat bening jadi buluk kan ya mbak ?? mbaknya baru nelen apasih komen kaya gini? Apa baru kesurupan ?",bullying
"kita sekeluarga sangat ngefans dan kagum lihat   semua nya deh.tapi lihat anak nya yg jelek,buluk kan.  .hermansyah   kutuk kan apa yg menimpa bunda KD untung Allah swt sudah menggantikan amora dan adik nya.gemezzzzzzz lihat nya cocok banget jadi Anak artis se class bunda KD ??????",bullying
Emang dasar si anak nya aja yg lebay....urusan pribadi di umbar..biar di blow up... hadehh..gunanya whatsapp sms or telp buat apa..suka aneh....,bullying
"Coba liat bibir mu sayang, seperti pantat ayam. Wajah mu bulukan seperti kentut?? perfectoooo?",bullying
Gagal fokus dengar suaranya.. koq jengkel ya dengernya... sorry cuman manusia biasa kalo jengkel????,bullying
"Muljem ngomong gak jelas blepotan, gak nyadar mau idup enak aja pake rebut laki orang dulu",bullying
??lucu ya si yg bikin kata2.bawa2 Tuhan.kalau dah kepepet. Masa dia ga tau ibarat apa org yg merusak rumah tangga org.ibarat merobohkan bangunan masjid mbak nya.bayangin aja seberapa besar nya dosa mu.nasi dah jdi bubur mba nya moga bisa bahagia di dunia.??,bullying
Iyah bener. Tidak Akan merubah pandangan Tuhan terhadap Kita. Terutama elu Setan!! Makanya mikirrrr.. suami majikan kok diembat!!,bullying
Gilingan mulan jalang lg kasih ceramah. Hahahaha . dasar cireng gak tau diri gak pernah ngaca. Si cireng lg ceramah sok2 kyk pahlawan kesiangan biar bisa berteman ama sekuter kyk selpii ini.,bullying
"Ya pandangan Tuhan terhadap lo juga jelek sih gue rasa, dikira perebut suami orang tuh mulia apa dimata Tuhan?????????",bullying
"Karna sejatinya kau adalah setan berwujud manusia ,,karna pekerjaan setan ya menggoda manusia ????",bullying
Pernah ngga mba   baca ada netizen yg nyesel ga bs nimpuk telor ke si mulan..gw aja ketawa bacanya krn terwakili. Ya ngapain buang2 wktu ketemu orang gak mutu dng si mulan...msh untung nyempet2in bs nuli? disini biar nyadar tuh pelakor ga punya harga diri. Mending ketemu org baik2 spt bunmai...ketularan aura positifnya.,bullying
Editanx paraaaahh...oplas aj laaah nyai drpd ngedit2 gn hahaa kn maluuu,bullying
"jelek,lecek,bantet ??????",bullying
Gini amat pengen tenar ya ampuuun...malu kalo jadi anaknya yah kasian,bullying
"Heran gw mak   knp dia masih aja di pake ma AN*V di pesbu**r. Kasus ny bederet, skandal bertubi2.... Gk ada malu ny ?? muka tembok ?? sangat gak ada faedah ny nonton acara yg ada si manusia kardus ini ??",bullying
"wey org goblok juga bisa bedain vape, shisha sm rokok. jelas jelas lo ngerokok pake acara ga ngaku segala",bullying
Jijik saya liatnya...kaya ulet bulu kluget2 gitu...hihihi..ampe sgitunya pengen terkenal...!!,bullying
Jablay anjir mukanya... Murahan bangetttt najisss,bullying
".alycia iya sist jijik banget gw liatnya sok suci ngatain orang kalo gw sih malulah artis papan atas tapi otak gak di fikir kalo ngomong ,ketauan bngt gada wibawanya kalo emang dia nyadar dia siapa seharusnya dia tau cara berkomentar manusia gada yg",bullying
yang sabar yaa.. insya Allah menjadi pembuka pintu syurga dan penghalang api neraka bagi kedua orang tuanya,non-bullying
Lagu barunya mbak tata kan kisah nyatanya rumah tangga mbak tata.... jadi rasanya mbak tata bener2 sayang get sama suaminya... syukur kalau baikan.... semoga awet...,non-bullying
"Yg komen kenapa si mbak ini ga sedih malah ketawa2.. ya iyalah klo kita dah disakiti sm pasangan smpe berlarut2 ngapain juga sih kita sedih ampe depresi segala.. serahin sm Allah aja..bawa happy aja mski sakit.. lagian si mba senyum2 di wajahnya tp hatinya mana tau kan... senyumannya bs jd buat menetralisir kondisi hatinya yg lg terpuruk... ada pepatah bilang ,, klo bahagia jgn trllu bahagia, klo sedih juga jgn trllu sedih... diimbangi aja biar ga gila ??????",non-bullying
"Suka banget sama pasangan satu ini. Semoga gigi dan raffi menjadi keluarga sakinnah, mawaddah, warrahmah. Semoga tidak ada pihak2 yang ingin memisahkan mereka. Jodoh sampai maut memisahkan. Amiin",non-bullying
"Jemima kan anak angkat celine, eleeya anak hubungan celine dan dirly. Dan saya terharu saya tau kalau jemima adalah anak panti asuhan yang dia rawat. Dan wajar kalau stefen lebih pilih celine karna hatinya baik",non-bullying
Lucu yg blg stefan menghabiskn masa muda wkwk.umurnya mah gak muda mukanya aja yg baby face. Bersyukur.bonus buat celinenya?? lah dlu mantannya begimane. Dibawah umur ude pacran mcam laki bini. Hiks. Selepas tu yakin deh susah mengambil keputusan kaya stefan. Tipical cowo yg tnggung jwabnya tinggi,non-bullying
Dan lagi ada yg masih bawa2 keenan ????. raisa udah paling berbahagia ngedapetin suami yang super ngemong dan mature kaya hamish. Raisa itu cukup dewasa di banding wanita seumurannya yang masih mikirin dirinya sendiri. Jd menurut gue raisa dan hamish sama2 beruntung bisa menjadi sepasang suami istri. Ga ada tuh gagal move on ???????? so congratz raisa dan hamish. Semoga pernikahannya sakinah mawadah dan warahmah,non-bullying
"Raisa cantik yaaa, meskipun artis tapi ga menonjolkan kalo nikah tuh harus mewah, udah cantik, sederhana, sempurna bgt,",non-bullying
"Karna orang yang syudah cantik, ga perlu dandan heboh utk membuatnya terlihat cantik.. dengan makeup yang simple gitu aja sudah mempesona?????? bikin hamish klepek2",non-bullying
Bagus dong.. mencari ilmu kapanpun dimanapun.. itu karena suaminya orang berpendidikan ????????????,non-bullying
Sukak cewe cantik dan kmauan blajarnya tinggi ???,non-bullying
"Yaampun ini artis bener bener good attitude yang layak jadi panutan. Dia kan bisa aja kuliah di luar negri. Tp karna baktinya sama suami , dia pilih kuliah di wilayah dekat suaminya . Salut banget",non-bullying
"Semangat batman   kita VA selalu support lu karna setiap manusia pasti pernah punya kesalahan ???????? ,, dan buat yang lain tolong jangan di bahas lagi pliis karna itu udah 2 tahun yang lalu ????",non-bullying
 y udh .salam knl y mbk seneng bisa knl sm mbk. Sbagai manusia kita saling ingetin.y sbagai manusia kita hrs tau diri jgn sombong yg digedein mentang2 dah jd artis haha..y udh mbk kita cabut ja y dri komen d foto ni nnt kita jd korban dy sel,non-bullying
"keren yaaa, kesederhanaannya terpancar jelas. sukak sm keluarga presiden ini??",non-bullying
"Seorang presiden tanpa embel"" gelar .. bangga sekali",non-bullying
Proud of you Indonesia. God bless Indonesia,non-bullying
Amazing bngt Miss National Costume. Kereenn!! Bangga ama budaya indonesia ????,non-bullying
Ikut bangga pastinya ??,non-bullying
PROUD OF YOU KAK DEA. Sangat patut dibanggakan??,non-bullying
Suka bgt sm pidatox dy cara pembawaanx bgtu elegan n brwibawah pntas mmg dy mdptkan.salut,non-bullying
aku percaya kak niki orangnya jujur semangat kak niki???? hebat,non-bullying
".m sama Mba! Gua jg ga bisa benci Nikmir. Salut malah ama dia ga muna! Artis lain maaf image aja di dpan, sok baik, sok teraniaya n jual air mata. Nikita ini real.. sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial",non-bullying
cantik alami tanpa perlu bedak tebel dan gaya bak tante2,non-bullying
Cantik dan gagah mudahan lancar dampe hari h,non-bullying
"Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,classy. Ayu ayu gimana gitu.",non-bullying
"Lcb cantikk sangat??, lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb. Sakina mawaddah warahmah Amin",non-bullying
"dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam mahluk Allah ni",non-bullying
"Beruntung banget deh mba   dapet mas  . Ganteng,baik,sholeh,sayang keluarga.ini suami idaman banget.semoga selalu menjadi keluarga yang SAMAWA",non-bullying
Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga,non-bullying
"Dear...Bpk   cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk  &kel selalu dlm lindungan allah swt, salam hormat dri saya yg selalu mengagumi bpk :-)",non-bullying
"Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu amin...",non-bullying
"Smg selalu di berikan kesehatan dan panjang umur yah nek ,muda banget cantik dan MashaAllahhh",non-bullying
Terimakasih Ibu   serta seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staff di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabbi,non-bullying
"Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami yaaa ????",non-bullying
"Semangat ya eyang habibie, sehat selalu, selalu dlm lindungan Allah, ambisinya selalu kuat dlm melakukan segala hal. Kereeeennnnn. Semoga bnyk penurus2 bangsa sprti eyang Habibie ????????????????????????",non-bullying
"Memiliki Cucu2 merupakan kebahagian yg tak ternilai, cucu sbg generasi penerus bangsa...",non-bullying
Wahhh Kerenn..... dan saat ini tempatnya semakin bagus Ibu. Kapan kapan Bernostalgia di sana lagi bersmaa keluarga ??????,non-bullying
Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????,non-bullying
Barakallah dengan cucu2 yg cantik dan ganteng ... semoga menjadi anak yg sholeh dan sholeha ... menjadi kebanggaan kelg...????,non-bullying
Bu  ...cucu bikin hati kita gembira...ngangeni...kadang kangen sama keceriaan mereka...salam kangen buat cucu2 tercinta,non-bullying
"Yang kecil lucu, yang tengah ganteng parah, yang gede pinternya ga ketulungan, salam hormat saya bu, pak",non-bullying
Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin,non-bullying
Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa lu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,non-bullying
"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)",non-bullying
"senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta ,, sehat trs ya memo n pepo ,,, Allah SWT melindungi memo n pepo n kel #kisss",non-bullying
Semangat mebangun indonesia yg lebih maju pak jokowi ????,non-bullying
"Artis berkualitas, wajahnya itulohhh berkualitas bgt hihi.. Cantik bangetsss.. Top deh.. Ga pake drama dan gimick idupnya hihi.. Tajir tp. Sederhana",non-bullying
Mba via sptnya siyok melihat kejamnya dunia per artis an... mudah2an tetep sabar tetep berkarya dg baik... ????,non-bullying
"Selalu suka sama via,org nya jujur apa adanya kaga gimmick2an hidupnya..hitam ya hitam,putih ya putih..kl ngomong blak2an,kl ngga suka dy ngomong jd ga pura2(gw banget sih),apa adanya ga munafik..sprti ajaran ortu gw..jangan suka memberi senyum kepalsuan????ga kaya artis yg onoh noh yg mulutnya lebar kya gorong2,tukang ngibul,munfik bgt kl ditanya wartawan jg jawabnya,perilaku ama omongan ga balance????",non-bullying
"Go a head Via...... Cuekin ajalah, udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan ertong. Pastilah ada yg gatel bin sirik klo liat orang sukses, anggep aja kuman gak usah dibikin status, malah kesenengan mereka ada bahan buat ngetawain. Betul nggak?? ??????",non-bullying
Gagah kali abang borisq ini.. Klo gk bc nmx bner2 gk ngeh klo it bang boris...??,non-bullying
Weewww bangga kali ak liatnya bang   pake baju adat karo.... Syip,non-bullying
Bagus banget baju dan pengantinya happy weding,non-bullying
MasyaAllah . bagus banget ..,non-bullying
Gileee suaraaanyaa.. kereen parah.. sukak,non-bullying
Lebih keren dr penyanyi aslinya,non-bullying
Kereeeeeeeeeeeeeeennn sampe merinding brrrrr,non-bullying
Yatuhan suaranyaaaaaaa bagus bangetttttttt,non-bullying
"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bs tersalurkan",non-bullying
Bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek. Mendingan mas ini yg nyanyi. Emg dasar nasib org yak gk ada yg tau. Semoga masnya bisa sukses,non-bullying
"Dgrin ini sampe bulu kuduk naik saking bgusnya, masyaallah apik bgt suaranya",non-bullying
Subhanallah tergetar hati dengar suara nya,non-bullying
Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,non-bullying
"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya",non-bullying
Kerennnn suaranya bagus,non-bullying
"Cantik, polos, apa adanya tapi keliatan berbakat. Semoga kalau udah tenar gek jadi selebgram, kalian ga kaya2 si mba Novilda ya dek yg kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless you both.",non-bullying
"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah ????",non-bullying
Di ulang berkali kali sampet gak percaya klo ini suara aslinya. Bagus bgt ??,non-bullying
Alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,non-bullying
aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,non-bullying
Kereeen nih...enak bgt didengernya...gak bosen puter ulang2...daripada yg lipsing2 gajelas joget2 gtu...,non-bullying
waduuhhh...Kereeen bangeeet dedek2 emeesh,non-bullying
Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,non-bullying
Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,non-bullying
Kereeeeennnn padahal nyanyinya santai banget ????????????,non-bullying
Polossss...keren....ga neko2 kayaknya...jossss,non-bullying
Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,non-bullying
Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,non-bullying
Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,non-bullying
"Pembagian suaranya pas bnget,pecah suaranya jg cakep",non-bullying
keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,non-bullying
Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,non-bullying
"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",non-bullying
Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,non-bullying
Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,non-bullying
Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,non-bullying
mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,non-bullying
"Kereenn sumpaah,, kebangetan bagusnya..??",non-bullying
Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,non-bullying
"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÖ",non-bullying
"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",non-bullying
"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",non-bullying
Kalo pasangan cantik + ganteng suka deh liatnya?,non-bullying
"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",non-bullying
ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,non-bullying
"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",non-bullying
Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,non-bullying
"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",non-bullying
"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",non-bullying
" iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",non-bullying
Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,non-bullying
Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,non-bullying
Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,non-bullying
" iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",non-bullying
"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",non-bullying
entah kenapa kalo liat   bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,non-bullying
banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,non-bullying
"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",non-bullying
"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",non-bullying
"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",non-bullying
"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",non-bullying
"Nah ini baru keren, daripada mba mba superman wkwkwk",non-bullying
"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",non-bullying
Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,non-bullying
Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,non-bullying
enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,non-bullying
"Asik bgts dancenya,apa lg lagunya mancappppp",non-bullying
Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,non-bullying
"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  ",non-bullying
Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,non-bullying
Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,non-bullying
Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,non-bullying
mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,non-bullying
Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,non-bullying
"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",non-bullying
